anime_id,Genres,English name,Type,Episodes,Studios,Source
286,"Adventure, Mecha, Sci-Fi, Shounen",Unknown,TV,25,TMS Entertainment,Manga
287,"Action, Sports, Martial Arts, Shounen",Unknown,TV,24,Group TAC,Manga
288,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",Beyblade,TV,51,Madhouse,Manga
289,"Comedy, Drama",Comic Party,TV,13,OLM,Visual novel
290,"Action, Military, Sci-Fi, Space, Romance",Crest of the Stars,TV,13,Sunrise,Light novel
291,"Comedy, Harem, Romance, Supernatural, Drama",D.C.S.S. ~Da Capo Second Season~,TV,26,feel.,Visual novel
292,"Drama, Shounen, Sports",Hoop Days,TV,26,A.C.G.T.,Manga
293,"Comedy, Fantasy, Sci-Fi",Unknown,TV,16,Madhouse,Original
294,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",Unknown,TV,13,Radix,Original
295,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",Misaki Chronicle:Divergence Eve,TV,13,Radix,Original
296,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",Dragon Drive,TV,38,Madhouse,Manga
297,"Action, Ecchi, Adventure, Comedy, Shounen",Grenadier:The Beautiful Warrior,TV,12,Group TAC,Manga
298,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",.hack//Legend Of The Twilight,TV,12,Bee Train,Manga
299,"Game, Mystery, Sci-Fi",.hack//Liminality,OVA,4,Bee Train,Original
300,"Action, Demons, Fantasy, Horror, Romance",3x3 Eyes,OVA,4,Toei Animation,Manga
301,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,TV,13,Magic Bus,Manga
302,"Adventure, Drama, Sci-Fi",Future Boy Conan,TV,26,Nippon Animation,Novel
303,"Comedy, Magic, Supernatural",Oh! My Goddess:The Adventures of Mini-Goddess,TV,48,OLM,4-koma manga
304,"Comedy, Magic, Romance, Seinen, Supernatural",Ah! My Goddess:The Movie,Movie,1,AIC,Original
305,"Action, Comedy, Shounen",Unknown,OVA,4,Studio Pierrot,Manga
306,"Comedy, Parody, Ecchi, Fantasy",Magical☆Shopping Arcade Abenobashi,TV,13,"Gainax, Madhouse",Original
307,"Kids, Fantasy, Comedy",Adventures On Rainbow Pond,TV,39,Tatsunoko Production,Unknown
308,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",Unknown,TV,26,Ajia-Do,Original
309,"Comedy, Magic, Parody",Akahori's Heretical Hour Love Game,TV,13,Radix,Original
310,"Comedy, Supernatural",Three Little Ghosts,TV,50,Studio Pierrot,Picture book
311,"Sports, Drama, Romance, School, Shoujo",Unknown,TV,26,"Madhouse, Tokyo Movie Shinsha",Manga
312,"Action, Drama, Sports",Unknown,OVA,12,Unknown,Unknown
313,"Sports, Drama, Romance, School, Shoujo",Aim for the Ace! (1979),Movie,1,Madhouse,Unknown
314,"Drama, Shoujo, Sports",Unknown,OVA,13,Annapuru,Manga
315,"Action, Drama, Fantasy, Romance",A Chinese Ghost Story,Movie,1,Triangle Staff,Unknown
316,"Comedy, Hentai, Yuri","F3:Frantic, Frustrated & Female",OVA,3,AIC,Unknown
317,"Action, Super Power, Fantasy",Unknown,Movie,1,Square Enix,Game
318,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Unknown,TV,10,"TNK, Production Reed",Original
319,"Ecchi, Fantasy, Comedy, Romance",Unknown,OVA,3,Zexcs,Manga
320,"Action, Hentai, Police, Drama",Kite,OVA,2,Arms,Original
321,"Action, Ecchi, Comedy, Sci-Fi",Najica Blitz Tactics,TV,12,"Studio Fantasia, Amber Film Works",Original
322,"Comedy, Drama, Josei, Romance, Slice of Life",Paradise Kiss,TV,12,Madhouse,Manga
323,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",Paranoia Agent,TV,13,Madhouse,Original
324,"Comedy, Mecha, Police, Sci-Fi",Patlabor:The Mobile Police - The TV Series,TV,47,Sunrise,Original
325,"Slice of Life, Drama, Romance, School, Shoujo",Peach Girl:Super Pop Love Hurricane,TV,25,Studio Comet,Manga
326,"Horror, Josei, Mystery, Supernatural",Pet Shop of Horrors,TV,4,Madhouse,Manga
327,"Comedy, Magic, Fantasy, Shoujo",Petite Princess Yucie,TV,26,Gainax,Original
328,"Music, Slice of Life, Drama, Romance, Shoujo",Piano:The Melody of a Young Girl's Heart,TV,10,OLM,Original
329,"Drama, Romance, Sci-Fi, Seinen, Space",Planetes,TV,26,Sunrise,Manga
330,"Comedy, Drama, Romance, Ecchi, Shounen",Midori Days,TV,13,Studio Pierrot,Manga
331,"Adventure, Comedy, Magic, Fantasy, Shounen",Magical Circle Guru Guru,TV,45,Nippon Animation,Manga
332,"Adventure, Comedy, Magic, Fantasy, Shounen",Magical Circle Guru Guru 2,TV,38,Nippon Animation,Manga
333,"Comedy, Drama, Sci-Fi",Mama is Just a Fourth Grade Pupil,TV,51,Sunrise,Original
334,"Comedy, Drama, Romance, Shoujo",Marmalade Boy,TV,76,Toei Animation,Manga
335,"Comedy, Magic, Mystery, Shounen, Supernatural",Mythical Detective Loki Ragnarok,TV,26,Studio Deen,Manga
336,"Fantasy, Shoujo",Unknown,TV,13,Bee Train,Visual novel
337,"Comedy, Romance, Supernatural",Psychic Academy,TV,24,E&G Films,Manga
338,"Military, Historical, Drama, Romance, Shoujo",The Rose of Versailles,TV,40,Tokyo Movie Shinsha,Manga
339,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",Serial Experiments Lain,TV,13,Triangle Staff,Original
340,"Action, Historical, Martial Arts, Samurai, Shounen",Time of Shura,TV,26,Studio Comet,Manga
341,"Drama, Mystery, Shounen",Spiral:Bond of Reasoning,TV,25,J.C.Staff,Manga
342,"Drama, Military, Sci-Fi, Space",Unknown,TV,13,J.C.Staff,Light novel
343,"Comedy, Romance, Vampire, Fantasy, Seinen",Tsukuyomi:Moon Phase,TV,25,Shaft,Manga
344,"Sci-Fi, Supernatural, Drama, School",Twin Spica,TV,20,Group TAC,Manga
345,"Slice of Life, Historical, Drama, Romance, Seinen",Emma:A Victorian Romance,TV,12,Studio Pierrot,Manga
346,"Drama, Harem, Romance, School, Slice of Life",Double Wish,TV,13,"Trinet Entertainment, Picture Magic",Visual novel
347,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",Wild Arms,TV,22,Bee Train,Game
348,"Comedy, Fantasy, Magic, Slice of Life",Bottle Fairy,TV,13,Xebec,Original
349,"Supernatural, Drama, Magic, Fantasy",Magical Kanan,TV,13,AIC ASTA,Visual novel
350,"Comedy, Magic",Magical DoReMi,TV,51,Toei Animation,Original
351,"Comedy, Magic, Shoujo",Unknown,TV,49,Toei Animation,Original
352,"Magic, Fantasy, Comedy, Shoujo",More! Useless Witch Doremi,TV,50,Toei Animation,Original
353,"Comedy, Magic, Shoujo",Useless Witch Doremi Kaboom!,TV,51,Toei Animation,Original
354,"Comedy, Ecchi, Magic, Sci-Fi",Ultimate Girls,TV,12,Studio Matrix,Original
355,"Action, Drama, Fantasy, Romance, School, Supernatural",Shakugan no Shana:Season I,TV,24,J.C.Staff,Light novel
356,"Action, Supernatural, Magic, Romance, Fantasy",Fate/stay night,TV,24,Studio Deen,Visual novel
357,"Comedy, Magic, Ecchi",Bludgeoning Angel Dokuro-chan,OVA,4,"Hal Film Maker, Nomad",Light novel
358,"Drama, Romance, Sci-Fi",Unknown,OVA,6,Toei Animation,Light novel
359,"Action, Sports, School, Shounen",I'll/CKBC,OVA,2,M.S.C,Manga
360,"Adventure, Supernatural, Drama, Fantasy",Legend of Himiko,TV,12,Group TAC,Game
361,"Romance, Drama",Unknown,OVA,3,Unknown,Visual novel
362,"Romance, Drama",Unknown,OVA,3,Unknown,Visual novel
363,"Romance, Drama",Unknown,OVA,4,"Picture Magic, Rikuentai",Visual novel
364,"Mystery, Seinen",Unknown,TV,37,"TMS Entertainment, Tokyo Kids, Minami Machi Bugyousho",Manga
365,"Police, Comedy, Romance, Mystery, Shounen Ai",Unknown,OVA,1,J.C.Staff,Manga
366,"Action, Ecchi, Adventure, Comedy, Sci-Fi",Agent AIKa,OVA,7,Studio Fantasia,Original
367,"Comedy, Fantasy, Magic",Unknown,OVA,3,Gallop,Manga
368,Hentai,Unknown,OVA,6,Milky Animation Label,Visual novel
369,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",Boogiepop Phantom,TV,12,Madhouse,Light novel
370,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",Burn Up Excess,TV,13,Magic Bus,Original
371,"Comedy, Drama, Magic, Fantasy, Shoujo",Cardcaptor Sakura The Movie,Movie,1,Madhouse,Manga
372,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Card Captor Sakura Movie 2:The Sealed Card,Movie,1,Madhouse,Manga
373,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",All Purpose Cultural Cat Girl Nuku Nuku,OVA,6,"Studio Fantasia, animate Film",Manga
374,"Action, Comedy, Ecchi, Romance, Sci-Fi",All Purpose Cultural Cat Girl Nuku Nuku Dash!,OVA,12,Production Reed,Unknown
375,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",All Purpose Cultural Cat Girl Nuku Nuku TV,TV,12,Production Reed,Original
376,"Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",Elfen Lied:In the Passing Rain,Special,1,Arms,Manga
377,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Unknown,OVA,6,"Actas, Production Reed",Original
378,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Unknown,Movie,1,Actas,Original
379,"Comedy, Parody, Sci-Fi, Shounen",Excel Saga,TV,26,J.C.Staff,Manga
380,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",Mysterious Play OVA,OVA,3,Studio Pierrot,Manga
381,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",Mysterious Play OVA 2,OVA,6,Studio Pierrot,Manga
382,"Comedy, Ecchi, Romance, Seinen, Slice of Life",Step Up Love Story,OVA,4,Chaos Project,Manga
383,"Comedy, Sci-Fi",Unknown,TV,24,Madhouse,Game
384,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",Gantz,TV,13,Gonzo,Manga
385,"Drama, Fantasy, Sci-Fi, Supernatural",Gilgamesh,TV,26,"Group TAC, Japan Vistec",Manga
386,"Comedy, Sports, Romance, Shounen",Unknown,TV,41,Production Reed,Manga
387,"Slice of Life, Mystery, Psychological, Drama, Fantasy",Haibane Renmei,TV,13,Radix,Other
388,"Cars, Shounen, Sports",Unknown,TV,52,Studio Comet,Manga
389,"Action, Sci-Fi, Super Power, Fantasy",Karas,OVA,6,Tatsunoko Production,Original
390,"Sports, Drama, Romance, Shounen",Suzuka,TV,26,Studio Comet,Manga
391,"Adventure, Fantasy, Shounen",Tales of Phantasia,OVA,4,Actas,Game
392,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",Yu Yu Hakusho:Ghost Files,TV,112,Studio Pierrot,Manga
393,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Escaflowne:A Girl in Gaea,Movie,1,"Bones, Sunrise",Original
394,"Comedy, Drama, Harem, Romance, Slice of Life",Ai Yori Aoshi:Enishi,TV,12,J.C.Staff,Manga
395,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",Gantz:Second Stage,TV,13,Gonzo,Manga
396,"Action, Military, Romance, Sci-Fi, Space",Banner of the Stars,TV,13,Sunrise,Light novel
397,"Action, Military, Romance, Sci-Fi, Space",Banner of the Stars II,TV,10,Sunrise,Light novel
398,"Action, Military, Romance, Sci-Fi, Space",Unknown,OVA,2,Sunrise,Light novel
399,"Action, Military, Romance, Sci-Fi, Space",Unknown,Special,1,Sunrise,Light novel
400,"Action, Sci-Fi, Adventure, Space, Comedy",Outlaw Star,TV,24,Sunrise,Manga
401,"Romance, Samurai, Historical, Drama, Shounen",Samurai X:Reflection,OVA,2,Studio Deen,Manga
402,"Adventure, Comedy, Magic, Fantasy",Unknown,OVA,1,Madhouse,Original
403,"Comedy, Ecchi, Harem, Romance",Unknown,TV,12,Daume,Manga
404,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",Bastard!!,OVA,6,AIC,Manga
405,"Horror, Supernatural, Vampire",Blood:The Last Vampire,Movie,1,Production I.G,Original
406,"Shounen, Sports",Unknown,TV,13,TMS Entertainment,Web manga
407,"Comedy, Drama, Mystery, Police, Shounen",Detective School Q,TV,45,Studio Pierrot,Manga
408,"Action, Adventure, Drama, Fantasy, Sci-Fi",Final Fantasy VII:Last Order,Special,1,Madhouse,Game
411,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Gun x Sword,TV,26,AIC ASTA,Original
412,"Comedy, Ecchi, Slice of Life",He is My Master,TV,12,"Gainax, Shaft",Manga
413,"Sci-Fi, Horror",Mars of Destruction,OVA,1,WAO World,Visual novel
415,"Slice of Life, Comedy",My Neighbors the Yamadas,Movie,1,Studio Ghibli,4-koma manga
416,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",Porco Rosso,Movie,1,Studio Ghibli,Manga
417,"Action, Magic, Fantasy",Ragnarok the Animation,TV,26,G&G Entertainment,Game
418,"Adventure, Comedy, Shounen","Ranma ½:Big Trouble in Nekonron, China",Movie,1,Unknown,Manga
419,"Adventure, Comedy, Historical, Supernatural, Samurai, Shounen",Samurai Deeper Kyo,TV,26,Studio Deen,Manga
420,"Adventure, Military, Sci-Fi, Shounen",Spriggan,Movie,1,Studio 4°C,Manga
421,"Comedy, Military, Sci-Fi, Shounen",Unknown,TV,13,Studio Fantasia,Original
422,"Comedy, Military, Sci-Fi, Shounen",Unknown,OVA,2,Studio Fantasia,Original
423,"Comedy, Military, Sci-Fi, Shounen",Unknown,OVA,6,Studio Fantasia,Original
424,"Adventure, Comedy, Police, Sci-Fi",Dirty Pair,TV,24,Sunrise,Light novel
425,"Comedy, Sports, Shounen Ai",Araiso Private High School Student Council Executive Committee,OVA,2,Nippon Animation,Manga
426,"Action, Adventure, Comedy, Fantasy",Legend of the Crystals:Final Fantasy,OVA,4,Madhouse,Game
427,"Comedy, Sports, Drama, Fantasy, Shoujo",Kaleido Star,TV,51,"Gonzo, Production I.G",Original
428,"Adventure, Comedy, Sports, Drama, Shoujo",Kaleido Star:New Wings Extra Stage,OVA,1,Gonzo,Original
429,"Comedy, Drama, Shoujo",Kaleido Star:Legend of Phoenix - The Layla Hamilton Story,OVA,1,Gonzo,Original
430,"Military, Comedy, Historical, Drama, Fantasy, Shounen",Fullmetal Alchemist:The Movie - Conqueror of Shamballa,Movie,1,Bones,Manga
431,"Adventure, Drama, Fantasy, Romance",Howl's Moving Castle,Movie,1,Studio Ghibli,Novel
432,"Action, Adventure, Space, Sci-Fi",Iria:Zeiram The Animation,OVA,6,Ashi Production,Original
433,"Drama, Military, Romance, Sci-Fi",The Place Promised in Our Early Days,Movie,1,CoMix Wave Films,Original
434,"Action, Adventure, Fantasy",Legend of Lemnear,OVA,1,AIC,Original
435,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Magic Knight Rayearth,TV,20,Tokyo Movie Shinsha,Manga
437,"Dementia, Drama, Horror, Psychological",Perfect Blue,Movie,1,Madhouse,Novel
438,"Action, Drama, Shounen",Phantom:The Animation,OVA,3,Arcs Create,Visual novel
439,"Adventure, Drama, Fantasy",RG Veda,OVA,2,animate Film,Manga
440,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",Revolutionary Girl Utena,TV,39,J.C.Staff,Original
441,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",Revolutionary Girl Utena:The Adolescence of Utena,Movie,1,J.C.Staff,Original
442,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",Naruto the Movie:Ninja Clash in the Land of Snow,Movie,1,Studio Pierrot,Manga
443,"Comedy, Ecchi, Romance, Sci-Fi",Unknown,OVA,1,Daume,Original
444,"Drama, Romance, School, Shoujo, Shoujo Ai",Maria Watches Over Us:Printemps,TV,13,Studio Deen,Light novel
445,"Adventure, Comedy, Romance, Fantasy",Tales of Eternia,TV,13,"Production I.G, Xebec",Game
446,"Action, Drama, Shounen",Knight Hunters Eternity,TV,13,ufotable,Unknown
447,"Action, Drama, Shounen",Knight Hunters,TV,25,"Plum, Magic Bus",Original
448,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",Tenjho Tenge:The Ultimate Fight,OVA,2,Madhouse,Manga
449,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie 4:Fire on the Mystic Island,Movie,1,Sunrise,Manga
450,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie 2:The Castle Beyond the Looking Glass,Movie,1,Sunrise,Manga
451,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie 3:Swords of an Honorable Ruler,Movie,1,Sunrise,Manga
452,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",InuYasha the Movie:Affections Touching Across Time,Movie,1,"Kyoto Animation, Sunrise",Manga
454,"Comedy, Fantasy, Game",.hack//Gift,OVA,1,Bee Train,Original
455,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",Fantastic Children,TV,26,Nippon Animation,Original
456,"Comedy, School, Slice of Life",Best Student Council,TV,26,J.C.Staff,Original
457,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",Mushi-Shi,TV,26,Artland,Manga
458,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",I Dream of Mimi,OVA,3,OLM,Manga
459,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Unknown,Movie,1,Toei Animation,Manga
460,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:Clockwork Island Adventure,Movie,1,Toei Animation,Manga
461,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:Chopper Kingdom of Strange Animal Island,Movie,1,Toei Animation,Manga
462,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:Dead End,Movie,1,Toei Animation,Manga
463,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",One Piece:The Curse of the Sacred Sword,Movie,1,Toei Animation,Manga
464,"Adventure, Comedy, Fantasy, Shounen",One Piece:Baron Omatsuri and the Secret Island,Movie,1,Toei Animation,Manga
465,"Adventure, Comedy, Fantasy, Shounen",Unknown,Movie,1,Toei Animation,Manga
466,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",One Piece:Defeat the Pirate Ganzack!,OVA,1,Production I.G,Manga
467,"Action, Military, Sci-Fi, Police, Mecha, Seinen",Ghost in the Shell:Stand Alone Complex,TV,26,Production I.G,Manga
468,"Military, Sci-Fi, Police, Psychological, Mecha",Ghost in the Shell 2:Innocence,Movie,1,Production I.G,Manga
469,"Comedy, Romance, Vampire, School, Shounen",Karin,TV,24,J.C.Staff,Manga
470,"Slice of Life, Comedy, Romance, Drama",My Wife is a High School Girl,TV,13,Madhouse,Manga
471,"Comedy, Drama, Harem, Romance, School, Slice of Life",To Heart 2,TV,13,OLM,Visual novel
472,"Drama, Harem, Romance, School, Slice of Life",To Heart,TV,13,OLM,Visual novel
473,"Action, Military, Adventure, Drama, Shounen",Unknown,TV,12,Telecom Animation Film,Original
474,"Drama, Mecha, Military, Romance, Sci-Fi, Space",Unknown,OVA,4,Triangle Staff,Original
475,"Drama, Sci-Fi",Unknown,Movie,1,Sunrise,Unknown
476,"Sports, Supernatural, Drama, Romance",Skating Rink Kaleidoscope,TV,12,Karaku,Light novel
477,"Sci-Fi, Slice of Life, Fantasy, Shounen",Aria the Animation,TV,13,Hal Film Maker,Manga
478,"Action, Mecha, Romance, Super Power, Supernatural, Sci-Fi",Aquarion,TV,26,"Satelight, Production Reed",Original
479,"Action, Adventure, Comedy, Super Power, Supernatural, Drama, Shounen",The Law of Ueki,TV,51,Studio Deen,Manga
481,"Adventure, Game, Shounen",Yu-Gi-Oh!,TV,224,Gallop,Manga
482,"Action, Game, Comedy, Fantasy, Shounen",Yu-Gi-Oh! GX,TV,180,Gallop,Manga
483,"Action, Sci-Fi, Space, Super Power, Drama",Unknown,TV,24,Bones,Original
484,"Adventure, Shounen, Supernatural",Saiyuki:Requiem,Movie,1,Studio Pierrot,Manga
485,"Slice of Life, Comedy",Unknown,TV,26,Magic Bus,4-koma manga
486,"Action, Adventure, Psychological, Slice of Life",Kino's Journey,TV,13,A.C.G.T.,Light novel
487,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",Girls Bravo:Second Season,TV,13,AIC Spirits,Manga
488,"Slice of Life, Comedy",Strawberry Marshmallow,TV,12,Daume,4-koma manga
489,"Comedy, Drama, Slice of Life, Supernatural",Kamichu!,TV,12,Brain's Base,Original
490,"Comedy, Parody, School",Pani Poni Dash!,TV,26,Shaft,Manga
492,"Action, Sci-Fi, Adventure, Mecha",Unknown,Movie,1,AIC,Original
493,"Action, Military, Sci-Fi, Adventure, Police, Romance, Mecha",Unknown,Movie,1,AIC,Original
495,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",Sorcerer Hunters,TV,26,Xebec,Manga
496,"Adventure, Historical, Drama, Fantasy, Shounen",Unknown,Movie,1,Madhouse,Novel
497,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai","Yamibo:Darkness, The Hat and the Travelers of the Books",TV,13,Studio Deen,Visual novel
498,"Action, Sci-Fi, Adventure, Mecha",Great Planet Evil-Destroyer Dangaio,OVA,3,AIC,Original
499,"Adventure, Horror, Romance, Shounen, Supernatural",Demon City Shinjuku,OVA,1,Madhouse,Novel
501,"Adventure, Comedy, Fantasy, Kids, Shounen",Unknown,TV,26,Unknown,Manga
502,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Dragon Ball:Curse of the Blood Rubies,Movie,1,Toei Animation,Manga
503,"Adventure, Drama, Fantasy",The Eternal Aseria,OVA,2,Unknown,Visual novel
504,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Fatal Fury:The Motion Picture,Movie,1,Unknown,Game
505,"Magic, Comedy, Shoujo",Unknown,TV,51,Hal Film Maker,Original
506,"Drama, Romance, Shoujo",Unknown,TV,23,Eiken,Manga
507,"Comedy, Romance, Shoujo, Shounen Ai",Unknown,OVA,2,Plum,Manga
508,"Adventure, Comedy, Kids",Hamtaro,TV,296,TMS Entertainment,Manga
509,"Comedy, Drama, Romance, School, Slice of Life",I My Me! Strawberry Eggs,TV,13,TNK,Original
510,"Comedy, Drama, Harem, Romance, School",Kakyusei 2,TV,13,Arms,Visual novel
511,"Adventure, Comedy, Historical, Fantasy",Moeyo Ken TV,TV,13,Trinet Entertainment,Game
512,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",Kiki's Delivery Service,Movie,1,Studio Ghibli,Novel
513,"Adventure, Fantasy, Romance, Sci-Fi",Castle in the Sky,Movie,1,Studio Ghibli,Original
514,"Drama, Horror, Magic, Psychological, Romance, Supernatural",Le Portrait de Petit Cossette,OVA,3,Daume,Original
515,"Action, Adventure, Fantasy, Magic, Supernatural",Legend of Crystania:The Motion Picture,Movie,1,Triangle Staff,Unknown
516,"Comedy, Mecha, Parody, Sci-Fi, Shounen",Sgt. Frog,TV,358,Sunrise,Manga
517,"Comedy, Romance, School, Shounen",Unknown,OVA,2,Studio Comet,Manga
518,"Magic, Shoujo",Magical Princess Minky Momo,TV,63,Production Reed,Original
519,"Comedy, Drama, Romance, Shounen",Unknown,TV,26,J.C.Staff,Manga
520,"Romance, Shoujo",Unknown,Movie,1,Unknown,Unknown
521,"Adventure, Music, Comedy, Magic, Romance, Shoujo",Mermaid Melody:Pichi Pichi Pitch,TV,52,"Actas, SynergySP",Manga
